seed,architecture,epoch,function,availability,mean_completion_ms,blocked_fraction,burns_epoch,endpoint_pool
4001,direct_e2ee,34,presence,0.0,nan,1.0,1,6
4001,direct_e2ee,34,realtime,0.0,nan,1.0,1,6
4001,direct_e2ee,34,text,0.0,nan,1.0,1,6
4001,direct_e2ee,35,file,0.0,nan,1.0,1,6
4001,direct_e2ee,35,media,0.0625,1778.5830737756737,1.0,1,6
4001,direct_e2ee,35,presence,0.0,nan,1.0,1,6
4001,direct_e2ee,35,realtime,0.0,nan,1.0,1,6
4001,direct_e2ee,35,text,0.8125,183.1690329903814,0.8333333333333334,0,6
4001,ephemeral_relay,0,file,0.75,7141.951049368786,0.016666666666666666,2,120
4001,ephemeral_relay,0,media,0.9375,2006.2002373116634,0.016666666666666666,2,120
4001,ephemeral_relay,0,presence,0.9375,145.58241612809135,0.016666666666666666,2,120
4001,ephemeral_relay,0,realtime,0.4375,629.2586250153292,0.016666666666666666,2,120
4001,ephemeral_relay,0,text,0.9375,210.05587332727887,0.008333333333333333,1,120
4001,ephemeral_relay,1,file,0.6875,7183.5859849724375,0.03333333333333333,2,120
4001,ephemeral_relay,1,media,0.9375,2040.0617346472825,0.025,1,120
4001,ephemeral_relay,1,presence,0.8125,126.69947373370849,0.03333333333333333,2,120
4001,ephemeral_relay,1,realtime,0.375,666.4982200207775,0.03333333333333333,2,120
4001,ephemeral_relay,1,text,1.0,195.1359715064312,0.025,1,120
4001,ephemeral_relay,2,file,0.6875,7188.5664809658365,0.016666666666666666,2,120
4001,ephemeral_relay,2,media,0.9375,2080.158561608963,0.016666666666666666,2,120
4001,ephemeral_relay,2,presence,0.9375,136.6988658363796,0.016666666666666666,2,120
4001,ephemeral_relay,2,realtime,0.5,632.2739043960873,0.016666666666666666,2,120
4001,ephemeral_relay,2,text,0.875,189.39855225241465,0.016666666666666666,2,120
4001,ephemeral_relay,3,file,0.9375,7156.4487610969245,0.025,1,120
4001,ephemeral_relay,3,media,0.9375,2017.1210028491362,0.025,1,120
4001,ephemeral_relay,3,presence,0.9375,127.69464908706489,0.025,1,120
4001,ephemeral_relay,3,realtime,0.5,648.9416266639814,0.025,1,120
4001,ephemeral_relay,3,text,0.8125,226.8676334704955,0.025,1,120
4001,ephemeral_relay,4,file,0.75,7269.374240320779,0.008333333333333333,1,120
4001,ephemeral_relay,4,media,0.875,2035.0532302172555,0.008333333333333333,1,120
