seed,architecture,epoch,function,availability,mean_completion_ms,blocked_fraction,burns_epoch,endpoint_pool
4001,direct_e2ee,24,realtime,0.625,521.8175996412122,0.0,0,6
4001,direct_e2ee,24,text,1.0,186.03339018330252,0.0,0,6
4001,direct_e2ee,25,file,0.9375,5793.349227274279,0.0,0,6
4001,direct_e2ee,25,media,0.875,1677.4248404676364,0.0,0,6
4001,direct_e2ee,25,presence,1.0,97.03890245724241,0.0,0,6
4001,direct_e2ee,25,realtime,0.75,558.9456013303229,0.0,0,6
4001,direct_e2ee,25,text,0.875,167.4956259338498,0.0,0,6
4001,direct_e2ee,26,file,0.875,5777.40730158718,0.0,0,6
4001,direct_e2ee,26,media,0.75,1645.9472768374126,0.0,0,6
4001,direct_e2ee,26,presence,0.9375,104.60408368361341,0.0,0,6
4001,direct_e2ee,26,realtime,0.5625,527.2551640490808,0.0,0,6
4001,direct_e2ee,26,text,0.875,160.59291050622923,0.0,0,6
4001,direct_e2ee,27,file,0.9375,5770.126835493944,0.0,0,6
4001,direct_e2ee,27,media,0.8125,1644.747735511474,0.0,0,6
4001,direct_e2ee,27,presence,0.6875,109.92424608908641,0.0,0,6
4001,direct_e2ee,27,realtime,0.6875,498.82285533298125,0.0,0,6
4001,direct_e2ee,27,text,0.9375,159.80752148303483,0.0,0,6
4001,direct_e2ee,28,file,0.8125,5707.186195927027,0.0,0,6
4001,direct_e2ee,28,media,0.8125,1684.8773520598334,0.0,0,6
4001,direct_e2ee,28,presence,0.8125,113.26851084884427,0.0,0,6
4001,direct_e2ee,28,realtime,0.5,553.2169944552139,0.0,0,6
4001,direct_e2ee,28,text,0.8125,152.63925871644744,0.0,0,6
4001,direct_e2ee,29,file,0.9375,5709.50518423183,0.0,0,6
4001,direct_e2ee,29,media,1.0,1683.53711992901,0.0,0,6
4001,direct_e2ee,29,presence,0.9375,90.18451242640906,0.0,0,6
4001,direct_e2ee,29,realtime,0.625,503.91564270845544,0.0,0,6
4001,direct_e2ee,29,text,0.9375,177.63773267333153,0.0,0,6
4001,direct_e2ee,30,file,0.8125,5771.872539120916,0.0,0,6
4001,direct_e2ee,30,media,0.9375,1680.258916612004,0.0,0,6
4001,direct_e2ee,30,presence,0.9375,117.3194540243315,0.0,0,6
4001,direct_e2ee,30,realtime,0.8125,515.1164710633343,0.0,0,6
4001,direct_e2ee,30,text,0.9375,148.70106957641926,0.0,0,6
4001,direct_e2ee,31,file,0.875,5827.98644665851,0.0,0,6
4001,direct_e2ee,31,media,0.6875,1684.1606195031213,0.0,0,6
4001,direct_e2ee,31,presence,0.9375,115.54285326941564,0.0,0,6
4001,direct_e2ee,31,realtime,0.625,519.5410124785456,0.0,0,6
4001,direct_e2ee,31,text,0.875,171.87243815892634,0.0,0,6
4001,direct_e2ee,32,file,0.9375,5791.000635829428,0.0,0,6
4001,direct_e2ee,32,media,1.0,1667.1675886423527,0.0,0,6
4001,direct_e2ee,32,presence,0.875,109.93697723874152,0.0,0,6
4001,direct_e2ee,32,realtime,0.6875,497.51658313225187,0.0,0,6
4001,direct_e2ee,32,text,0.875,166.84547572375558,0.0,0,6
4001,direct_e2ee,33,file,0.6875,5792.5925584477645,0.0,0,6
4001,direct_e2ee,33,media,0.75,1713.0082761402373,0.0,0,6
4001,direct_e2ee,33,presence,0.75,138.18815449374216,0.0,0,6
4001,direct_e2ee,33,realtime,0.5,498.3791038651879,0.0,0,6
4001,direct_e2ee,33,text,0.875,166.82543087438668,0.0,0,6
4001,direct_e2ee,34,file,0.8125,5761.2376887733135,0.0,0,6
4001,direct_e2ee,34,media,0.9375,1666.200180698037,0.0,0,6
4001,direct_e2ee,34,presence,0.9375,116.05223364323783,0.0,0,6
4001,direct_e2ee,34,realtime,0.875,495.14413508537405,0.0,0,6
4001,direct_e2ee,34,text,1.0,161.7799259305882,0.0,0,6
4001,direct_e2ee,35,file,0.875,5734.6734742837425,0.0,0,6
4001,direct_e2ee,35,media,1.0,1640.811539393488,0.0,0,6
4001,direct_e2ee,35,presence,0.8125,126.96680978178799,0.0,0,6
4001,direct_e2ee,35,realtime,0.5625,521.885208990222,0.0,0,6
4001,direct_e2ee,35,text,0.8125,145.928752784302,0.0,0,6
4001,ephemeral_relay,0,file,0.75,7141.951049368786,0.0,0,120
4001,ephemeral_relay,0,media,0.9375,2006.2002373116634,0.0,0,120
4001,ephemeral_relay,0,presence,0.875,144.76362429570585,0.0,0,120
4001,ephemeral_relay,0,realtime,0.4375,629.2586250153292,0.0,0,120
4001,ephemeral_relay,0,text,0.9375,210.05587332727887,0.0,0,120
4001,ephemeral_relay,1,file,0.6875,7183.5859849724375,0.0,0,120
4001,ephemeral_relay,1,media,0.9375,2040.0617346472825,0.0,0,120
4001,ephemeral_relay,1,presence,0.875,124.85729193049956,0.0,0,120
4001,ephemeral_relay,1,realtime,0.375,666.4982200207775,0.0,0,120
4001,ephemeral_relay,1,text,1.0,195.1359715064312,0.0,0,120
4001,ephemeral_relay,2,file,0.6875,7188.5664809658365,0.0,0,120
4001,ephemeral_relay,2,media,0.8125,2083.771828329492,0.0,0,120
4001,ephemeral_relay,2,presence,0.75,143.88794561234616,0.0,0,120
4001,ephemeral_relay,2,realtime,0.5,632.2739043960873,0.0,0,120
4001,ephemeral_relay,2,text,0.8125,185.6649650299588,0.0,0,120
4001,ephemeral_relay,3,file,0.9375,7167.943966829107,0.0,0,120
4001,ephemeral_relay,3,media,0.875,2016.9341707285716,0.0,0,120
4001,ephemeral_relay,3,presence,0.9375,127.69464908706489,0.0,0,120
4001,ephemeral_relay,3,realtime,0.4375,647.1608009352965,0.0,0,120
4001,ephemeral_relay,3,text,0.75,237.21621363771632,0.0,0,120
4001,ephemeral_relay,4,file,0.75,7278.372172321334,0.0,0,120
4001,ephemeral_relay,4,media,0.875,2035.0532302172555,0.0,0,120
4001,ephemeral_relay,4,presence,0.9375,145.60955282948146,0.0,0,120
4001,ephemeral_relay,4,realtime,0.625,640.7272866167425,0.0,0,120
4001,ephemeral_relay,4,text,0.9375,221.02529366612987,0.0,0,120
4001,ephemeral_relay,5,file,0.9375,7217.349447910062,0.0,0,120
4001,ephemeral_relay,5,media,1.0,2096.7065948106956,0.0,0,120
4001,ephemeral_relay,5,presence,0.9375,129.3742445313171,0.0,0,120
4001,ephemeral_relay,5,realtime,0.5,636.9744639475546,0.0,0,120
4001,ephemeral_relay,5,text,0.875,193.48522079243605,0.0,0,120
4001,ephemeral_relay,6,file,0.625,7225.133160497195,0.0,0,120
4001,ephemeral_relay,6,media,0.875,2111.9298177315036,0.0,0,120
4001,ephemeral_relay,6,presence,0.9375,134.2165763587772,0.0,0,120
4001,ephemeral_relay,6,realtime,0.375,649.2282792648275,0.0,0,120
4001,ephemeral_relay,6,text,0.875,190.73703809068562,0.0,0,120
4001,ephemeral_relay,7,file,0.6875,7196.431367940058,0.0,0,120
4001,ephemeral_relay,7,media,0.75,2062.3457578596413,0.0,0,120
4001,ephemeral_relay,7,presence,1.0,129.6251946244885,0.0,0,120
4001,ephemeral_relay,7,realtime,0.375,621.2478810467044,0.0,0,120
4001,ephemeral_relay,7,text,0.9375,220.80328439779638,0.0,0,120
4001,ephemeral_relay,8,file,0.875,7145.4768701254225,0.0,0,120
4001,ephemeral_relay,8,media,0.75,2067.5374740450866,0.0,0,120
4001,ephemeral_relay,8,presence,0.875,139.84678566653673,0.0,0,120
4001,ephemeral_relay,8,realtime,0.625,601.4026584585248,0.0,0,120
4001,ephemeral_relay,8,text,0.8125,218.37660627087354,0.0,0,120
4001,ephemeral_relay,9,file,0.75,7131.119461764913,0.0,0,120
4001,ephemeral_relay,9,media,0.75,2012.5424398681737,0.0,0,120
4001,ephemeral_relay,9,presence,0.9375,132.59925539141577,0.0,0,120
4001,ephemeral_relay,9,realtime,0.4375,683.7671670195522,0.0,0,120
4001,ephemeral_relay,9,text,0.875,241.33268459627513,0.0,0,120
4001,ephemeral_relay,10,file,0.625,7169.1046103315775,0.0,0,120
4001,ephemeral_relay,10,media,0.75,2146.2311189063234,0.0,0,120
4001,ephemeral_relay,10,presence,0.6875,153.58008713137363,0.0,0,120
4001,ephemeral_relay,10,realtime,0.5,596.6913974731102,0.0,0,120
4001,ephemeral_relay,10,text,0.875,204.03863791205802,0.0,0,120
4001,ephemeral_relay,11,file,0.9375,7184.8332825053785,0.0,0,120
4001,ephemeral_relay,11,media,0.9375,2047.972330527858,0.0,0,120
4001,ephemeral_relay,11,presence,0.75,146.83432212379728,0.0,0,120
4001,ephemeral_relay,11,realtime,0.5625,650.5900245559011,0.0,0,120
4001,ephemeral_relay,11,text,0.8125,225.0406342515246,0.0,0,120
4001,ephemeral_relay,12,file,0.9375,7189.768437968074,0.0,0,120
4001,ephemeral_relay,12,media,0.9375,2105.8179275192647,0.0,0,120
4001,ephemeral_relay,12,presence,0.9375,143.181166653672,0.0,0,120
4001,ephemeral_relay,12,realtime,0.375,674.7339374156423,0.0,0,120
4001,ephemeral_relay,12,text,0.8125,194.7841287903686,0.0,0,120
4001,ephemeral_relay,13,file,0.6875,7204.978493850784,0.0,0,120
4001,ephemeral_relay,13,media,0.875,2051.7611064160833,0.0,0,120
4001,ephemeral_relay,13,presence,0.9375,135.59375569100138,0.0,0,120
4001,ephemeral_relay,13,realtime,0.25,650.7671058147481,0.0,0,120
4001,ephemeral_relay,13,text,1.0,217.2473785130553,0.0,0,120
4001,ephemeral_relay,14,file,0.8125,7214.3319094507615,0.0,0,120
4001,ephemeral_relay,14,media,0.875,1990.3428647664643,0.0,0,120
4001,ephemeral_relay,14,presence,0.8125,140.29094631772716,0.0,0,120
4001,ephemeral_relay,14,realtime,0.5,689.4708215770213,0.0,0,120
4001,ephemeral_relay,14,text,0.9375,213.83351253969656,0.0,0,120
4001,ephemeral_relay,15,file,0.75,7139.062637599147,0.0,0,120
4001,ephemeral_relay,15,media,0.875,2023.2012143587933,0.0,0,120
4001,ephemeral_relay,15,presence,0.6875,139.32460061304693,0.0,0,120
4001,ephemeral_relay,15,realtime,0.5,606.2110300737907,0.0,0,120
4001,ephemeral_relay,15,text,0.9375,209.3857924509611,0.0,0,120
4001,ephemeral_relay,16,file,0.75,7187.515977575559,0.0,0,120
4001,ephemeral_relay,16,media,0.9375,2087.2740870390867,0.0,0,120
4001,ephemeral_relay,16,presence,1.0,138.74569175473235,0.0,0,120
4001,ephemeral_relay,16,realtime,0.5,668.7473972666726,0.0,0,120
